timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-11-21 00:41:11,False,0,[],|,False,0,[],|,False,0,|,True,15,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 2.0 seconds remaining.,[]
2025-11-21 00:41:13,False,0,[],|,False,0,[],|,False,Counting flickers... 2.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-21 00:41:14,False,0,[],|,False,0,[],|,False,0,|,True,16,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 179.0 seconds remaining.,[]
2025-11-21 00:41:14,False,0,[],|,False,0,[],|,True,18,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 178.0 seconds remaining.,[]
2025-11-21 00:41:31,False,0,[],|,False,0,[],|,False,0,|,True,17,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 162.0 seconds remaining.,[]
2025-11-21 00:41:35,False,0,[],|,False,0,[],|,False,0,|,True,18,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 157.0 seconds remaining.,[]
2025-11-21 00:41:54,False,0,[],|,False,0,[],|,False,0,|,True,19,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 138.0 seconds remaining.,[]
2025-11-21 00:41:58,False,0,[],|,False,0,[],|,False,0,|,True,20,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 135.0 seconds remaining.,[]
2025-11-21 00:41:59,True,0,[],|,True,0,[],|,False,Counting flickers... 15.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 134.0 seconds remaining.,[]
2025-11-21 00:42:02,False,0,[],|,False,0,[],|,False,0,|,True,21,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 131.0 seconds remaining.,[]
2025-11-21 00:42:09,False,0,[],|,False,0,[],|,False,Counting flickers... 5.0 seconds remaining.,|,False,0,[],|,True,4,"['1 pitch: 10.0 seconds', '2 pitch: 84.0 seconds', '3 pitch: 94.0 seconds', '4 pitch: 54.0 seconds']",|,False,Counting yawns... 124.0 seconds remaining.,[]
2025-11-21 00:42:14,False,0,[],|,False,0,[],|,True,20,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 119.0 seconds remaining.,[]
2025-11-21 00:42:47,False,0,[],|,False,0,[],|,False,0,|,True,22,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 86.0 seconds remaining.,[]
2025-11-21 00:43:13,False,0,[],|,False,0,[],|,True,23,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 59.0 seconds remaining.,[]
2025-11-21 00:43:15,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,True,5,"['1 pitch: 10.0 seconds', '2 pitch: 84.0 seconds', '3 pitch: 94.0 seconds', '4 pitch: 54.0 seconds', '5 pitch: 26.0 seconds']",|,False,Counting yawns... 58.0 seconds remaining.,[]
2025-11-21 00:43:32,False,0,[],|,False,0,[],|,False,Counting flickers... 42.0 seconds remaining.,|,False,0,[],|,True,6,"['1 pitch: 10.0 seconds', '2 pitch: 84.0 seconds', '3 pitch: 94.0 seconds', '4 pitch: 54.0 seconds', '5 pitch: 26.0 seconds', '6 pitch: 10.0 seconds']",|,False,Counting yawns... 41.0 seconds remaining.,[]
2025-11-21 00:43:41,False,0,[],|,False,0,[],|,False,0,|,True,23,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 31.0 seconds remaining.,[]
2025-11-21 00:47:10,True,1,['1 left eye rub: 7.0 seconds'],|,True,1,['1 left eye rub: 6.0 seconds'],|,True,8,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-21 00:47:11,False,0,[],|,False,0,[],|,False,0,|,True,24,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 180.0 seconds remaining.,[]
2025-11-21 00:47:12,False,0,[],|,False,0,[],|,False,Counting flickers... 58.0 seconds remaining.,|,False,0,[],|,True,7,"['1 pitch: 10.0 seconds', '2 pitch: 84.0 seconds', '3 pitch: 94.0 seconds', '4 pitch: 54.0 seconds', '5 pitch: 26.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 210.0 seconds']",|,False,Counting yawns... 178.0 seconds remaining.,[]
2025-11-21 00:47:17,False,0,[],|,False,0,[],|,False,0,|,True,25,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 173.0 seconds remaining.,[]
2025-11-21 00:47:22,False,0,[],|,False,0,[],|,False,0,|,True,26,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 168.0 seconds remaining.,[]
2025-11-21 00:47:22,False,0,[],|,False,0,[],|,False,Counting flickers... 48.0 seconds remaining.,|,False,0,[],|,True,8,"['1 pitch: 10.0 seconds', '2 pitch: 84.0 seconds', '3 pitch: 94.0 seconds', '4 pitch: 54.0 seconds', '5 pitch: 26.0 seconds', '6 pitch: 10.0 seconds', '7 pitch: 210.0 seconds', '8 pitch: 9.0 seconds']",|,False,Counting yawns... 168.0 seconds remaining.,[]
2025-11-21 00:47:41,False,0,[],|,False,0,[],|,False,0,|,True,27,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 149.0 seconds remaining.,[]
2025-11-21 00:47:43,False,0,[],|,False,0,[],|,False,0,|,True,28,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 147.0 seconds remaining.,[]
2025-11-21 00:47:47,False,0,[],|,False,0,[],|,False,0,|,True,29,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 143.0 seconds remaining.,[]
2025-11-21 00:47:54,False,0,[],|,False,0,[],|,False,0,|,True,30,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 136.0 seconds remaining.,[]
2025-11-21 00:47:56,False,0,[],|,False,0,[],|,False,0,|,True,31,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 6.0 seconds', '31 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 134.0 seconds remaining.,[]
2025-11-21 00:47:59,False,0,[],|,False,0,[],|,False,0,|,True,32,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 6.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 131.0 seconds remaining.,[]
2025-11-21 00:48:02,False,0,[],|,False,0,[],|,False,0,|,True,33,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 6.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 128.0 seconds remaining.,[]
2025-11-21 00:48:10,False,0,[],|,False,0,[],|,True,21,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-21 00:48:12,False,0,[],|,False,0,[],|,False,0,|,True,34,"['1 micro sleep: 7.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 6.0 seconds', '6 micro sleep: 6.0 seconds', '7 micro sleep: 5.0 seconds', '8 micro sleep: 3.0 seconds', '9 micro sleep: 2.0 seconds', '10 micro sleep: 19.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 2.0 seconds', '14 micro sleep: 2.0 seconds', '15 micro sleep: 6.0 seconds', '16 micro sleep: 2.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 6.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 5.0 seconds', '23 micro sleep: 7.0 seconds', '24 micro sleep: 205.0 seconds', '25 micro sleep: 2.0 seconds', '26 micro sleep: 4.0 seconds', '27 micro sleep: 4.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 6.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 2.0 seconds', '34 micro sleep: 10.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 118.0 seconds remaining.,[]
